image_id,true_correlation,predicted_correlation,absolute_error,squared_error
drqegviy,0.834793640987282,0.8237971,0.01099653424442315,0.00012092376538877103
lsnhnhrd,-0.0503267592535113,-0.077935606,0.027608846987714895,0.0007622484319910538
kjkufhnl,-0.406221507983763,-0.37713325,0.029088257747251767,0.0008461267387705524
mdmyiphl,0.437460423885617,0.44753826,0.010077832759585625,0.00010156271313017723
eowwgwwi,-0.5708564682049748,-0.5942727,0.02341620492506058,0.0005483186530924314
aikdycvc,0.5321245825058606,0.52723205,0.00489253161016967,2.3936865556509427e-05
qbstdzoz,0.3240360529445976,0.3295977,0.005561658618512766,3.093204658887733e-05
elnhgryx,-0.2582772847639981,-0.25902903,0.0007517460358676398,5.651221024427108e-07
rjhroywb,0.2872018349237611,0.2912663,0.004064457409841793,1.6519814036417855e-05
mdznvcyx,-0.1878386943928235,-0.19409947,0.006260776580191335,3.9197323387072306e-05
pngyhyqr,-0.251736995627537,-0.26869032,0.016953322241649416,0.0002874151350292048
lknnkeps,-0.0203314449893886,0.011101246,0.031432690869515556,0.0009880140552985266
mbuudyin,0.7682852838822728,0.7761335,0.007848193805562897,6.159414600967583e-05
gnqbexvo,-0.0229723803481795,-0.028281275,0.005308894834782918,2.8184364366784747e-05
svycwaon,-0.1677637459847939,-0.1719131,0.0041493562843787635,1.721715757471354e-05
buulqgqk,-0.659753533398059,-0.648981,0.010772558246996966,0.00011604801118494235
pibtlhzm,-0.6986097166279323,-0.70609725,0.0074875285884373755,5.6063084362666994e-05
jbueneqn,-0.610613901757566,-0.59801257,0.01260133519109874,0.0001587936485984235
bzaqaglc,0.0312488070262657,0.03553311,0.004284304516197601,1.835526518751116e-05
fnlrxcdp,0.3809450189310001,0.35341522,0.027529797955124224,0.0007578897754499619
aexijcqd,0.3621325963309507,0.36656934,0.004436743898083739,1.9684696417183293e-05
dnvmurqf,-0.6536230384903807,-0.6544499,0.0008268416327577022,6.836670856614229e-07
ppqpbnpu,0.4460144996622709,0.43515322,0.01086128353868998,0.00011796748010781795
inqmqhju,-0.2134716350164211,-0.20210366,0.01136797550580862,0.00012923086710066474
rpubtqlq,-0.2856299744209637,-0.28019667,0.00543330770343442,2.9520832600199813e-05
ehmvmear,-0.2878354687791847,-0.2858301,0.0020053584676765213,4.0214625838819255e-06
ahccpkhf,-0.5421167248413308,-0.52389866,0.01821806370470358,0.0003318978451486379
qinyzsfr,-0.4442596586144257,-0.43552145,0.008738204995422383,7.635622654202468e-05
sfzfznjt,0.1186645718474783,0.09636979,0.022294783796826756,0.0004970573845472488
lnhxnajt,-0.2439011430950769,-0.25738132,0.013480176904617919,0.00018171516937979433
qdbaxdcy,-0.0053561221888145,0.015261907,0.020618029319294313,0.0004251031330112799
eealbbhz,0.2443665385021237,0.27216214,0.02779560091361727,0.0007725954301490811
bsuyqynp,0.6335915253290507,0.63883126,0.005239732491078675,2.7454796578065535e-05
beqydbde,-0.0402772149927021,-0.04832864,0.008051426809370425,6.482547366664882e-05
isovllyw,0.2816650170649115,0.2720148,0.009650220331055281,9.31267524379127e-05
cxguhnkb,-0.1312823002200946,-0.15064289,0.019360586537756047,0.00037483231108594066
paywkwbr,-0.0983790060434505,-0.07452035,0.02385865654088702,0.0005692354919360111
rrhmdxgm,0.1152647448993006,0.13686377,0.02159902320143793,0.00046651780325625405
jplpailn,-0.0720252409156475,-0.059087325,0.012937916028133392,0.00016738967115103093
oobiofwo,-0.0250535965527364,-0.02367736,0.001376236286289332,1.8940263156994521e-06
qyukuoci,-0.5015452180224557,-0.49406654,0.007478681595911474,5.593067841302499e-05
bcnhuvll,0.7114362386644986,0.70009196,0.011344280618539093,0.00012869270275216171
crwgzbwk,-0.2240939637453801,-0.19993378,0.02416018152549332,0.0005837143713447886
morooudn,-0.3464385130004109,-0.34427243,0.002166078288954598,4.69189515388048e-06
mpgsjtgd,0.6240008388952537,0.6379236,0.01392275939423604,0.0001938432291497879
suoliddk,-0.6770705342348625,-0.70426613,0.027195596689362334,0.0007396004792904555
ludzywzd,-0.3557814738715618,-0.3349741,0.02080736374506642,0.0004329463860195045
jagfxflx,-0.0812199854656029,-0.07364836,0.007571622113780999,5.732946143389744e-05
gaajljrl,-0.2072823603384737,-0.20051904,0.006763320111537352,4.574249893112562e-05
lqqljgaw,-0.0857933296710381,-0.07816081,0.007632522180689286,5.8255394838713927e-05
gliuofxv,0.0519404669190114,0.0451632,0.0067772676134770365,4.593135630468473e-05
kyjcdklu,-0.1380968755799815,-0.12976086,0.008336014183191937,6.948913246237712e-05
bkghwdno,-0.5147688542446608,-0.48776478,0.02700407849163955,0.0007292202551826297
slhptdtl,-0.5124961391986833,-0.54140747,0.02891132673607011,0.0008358648136398023
odghecau,0.6526385926672004,0.6402495,0.012389101929285329,0.00015348984661422144
gsrpslpa,-0.5010008206753713,-0.51452255,0.013521731814863047,0.00018283723127307953
emwwozyr,0.4952285226768078,0.5074122,0.012183672528880696,0.00014844187629100213
mstkypqd,0.3126751385173745,0.3168923,0.004217157558446427,1.778441787276183e-05
qxgsycjd,0.5174416799388962,0.5329281,0.015486429230110121,0.00023982949029920916
aqxsbywg,0.0287105454742411,-0.034270164,0.06298070909971984,0.003966569718703533
kkjnqkwe,-0.1874953281153589,-0.18865596,0.0011606294642538262,1.3470607532941235e-06
abchauvj,0.4782968464566091,0.48016754,0.0018706914710184819,3.4994865797412917e-06
flxbgova,0.4389005114301307,0.43325,0.00565050141655038,3.192816625843785e-05
nxfvrllo,-0.2583054956127569,-0.25809258,0.0002129133869573363,4.533211034564443e-08
shklegms,-0.0700247089678623,-0.065898135,0.0041265736634113065,1.702861019955981e-05
buehyufm,-0.4347388259043355,-0.4392969,0.00455807532170821,2.0776050638365404e-05
qesbfwoa,0.2643953098964537,0.2523103,0.012085004062637184,0.00014604732319395723
durjcdcn,0.2195501992714178,0.23983882,0.020288624404691508,0.00041162828023464385
kqhsaykm,0.5412767990202373,0.5376761,0.003600703057712873,1.2965062509822832e-05
ghmlmvny,0.008502837166733,-0.012764517,0.02126735438460753,0.0004523003625204851
ehihmyuc,-0.6928920718761563,-0.7127521,0.01986003192938568,0.0003944208682362187
hydkhzhr,0.0529901949138535,0.06671601,0.013725812974463611,0.0001883979418099536
fjucjdhf,-0.0639196261041998,-0.059995193,0.003924433069789318,1.540117491925601e-05
iqzpisdn,-0.2563646031382424,-0.27962568,0.023261080884661056,0.000541077883922744
jnwbaqdv,0.440081961841998,0.45470458,0.014622620849194634,0.0002138210404993016
npyeszwq,0.3205245348354711,0.3358396,0.015315064535485312,0.00023455120172607993
fmpzkbtl,0.1027510955357785,0.1146695,0.011918406245685118,0.00014204840743718602
rzvewhef,0.3763469085235491,0.37642366,7.67484169111321e-05,5.890319498364948e-09
qgmhhdoe,0.5443784368890299,0.56016684,0.01578839889588224,0.0002492735396954955
darvxlzr,0.6889149689106632,0.67617244,0.012742533627002284,0.00016237216323528397
rjewxbfb,0.1162452766831498,0.101384595,0.014860681646643142,0.00022083985900287633
aqvcbmva,-0.2111734546881551,-0.20328848,0.007884974048697396,6.21728157486314e-05
itofxglg,0.1780380172817849,0.19922344,0.021185426583991168,0.0004488222995456797
ktnmzlsm,-0.1766347161519075,-0.17009929,0.006535427926733561,4.2711818185528936e-05
ilwbigld,0.445693260267335,0.43611643,0.009576833084183778,9.171573192231697e-05
cefckmym,0.8530167589300651,0.83685863,0.016158128749706235,0.0002610851246920832
qvjvsdfe,0.3431875434490155,0.3529022,0.009714660349278592,9.437462570184566e-05
nagkiskf,0.4501896698080057,0.4607542,0.01056451610698761,0.00011160900057480063
rztxdfmw,0.3823807054092575,0.37359762,0.008783083491532895,7.714255561923767e-05
ioulvpxh,0.8239535245715761,0.814158,0.009795502167859071,9.595186272053176e-05
loydhyvl,0.4830583304690439,0.5103498,0.02729147965439971,0.0007448248617265132
shuudmjp,0.1541993004106853,0.1630905,0.008891196844640015,7.905338133013655e-05
htuvkrpq,0.336679400819101,0.34775707,0.011077670437536546,0.00012271478232267114
btbmyote,-0.311471630541725,-0.3073936,0.004078020064277488,1.6630247644649767e-05
hxgbjpqm,0.8953556260176968,0.8677161,0.02763955202782864,0.0007639448362990463
mloutnlj,0.6905833883786042,0.6942761,0.003692706058041284,1.36360780310948e-05
nzbytyri,-0.4320529552331802,-0.43328872,0.0012357679971817248,1.5271225428585314e-06
lxzxicwm,0.325253588302523,0.3314567,0.006203102724164633,3.847848340653869e-05
lehtfpmh,0.0736659538395831,0.0781479,0.00448194924517184,2.008786903629643e-05
qahhjvho,0.35544427103504,0.3632248,0.0077805333663577,6.0536699465005486e-05
ivygnoqx,-0.2085259829292212,-0.20830409,0.00022189064120392565,4.923545665388927e-08
mhblxuyt,0.0509433944538412,0.057358157,0.006414762435835851,4.11491771082107e-05
ozjenceg,-0.2518857645491115,-0.21667032,0.03521544511113084,0.001240127574375069
tcdkklth,0.5705143665791759,0.58347386,0.01295949463832291,0.00016794850128072026
jpdmwuqp,0.2751808182863668,0.28486997,0.009689150604776986,9.387963944205023e-05
jcjddwbv,-0.2098426552518696,-0.23073782,0.02089516501580771,0.0004366079210378344
scishgne,-0.3601572021847747,-0.37095848,0.010801275073907546,0.00011666754322221646
baigwgsu,-0.6759113661620808,-0.65971476,0.016196607765932125,0.00026233010312345283
srtqjvoc,-0.7204433740880836,-0.72229004,0.0018466649744164343,3.41017152773645e-06
lwdzipfg,0.2576562685068552,0.25761926,3.7006765217006965e-05,1.3695006718266766e-09
fhfevhyj,0.7375470469834622,0.7431157,0.005568676149624974,3.1010154059402025e-05
llvcjjnl,-0.3000572008392589,-0.29692703,0.0031301659843699925,9.797939089706964e-06
tipahnvf,-0.1246606674185895,-0.12416154,0.0004991259566449191,2.4912672059670567e-07
krlzqmca,0.1944867332637129,0.21641532,0.02192858260275743,0.0004808627349659558
cugcjpst,-0.4927270464905641,-0.48217052,0.010556524277581913,0.00011144020482317634
cayycemx,-0.2506517302823909,-0.25777528,0.007123546616946863,5.07449164038151e-05
aigrvara,0.7382669734506523,0.7294834,0.008783547833434269,7.715071254222784e-05
taevxcae,0.7841732321491786,0.7607033,0.02346990687757211,0.0005508365288419067
ktyaqkyy,-0.3262407127553618,-0.3134497,0.01279100214783313,0.00016360973594587176
pwtodbse,0.4048641019618179,0.42381233,0.018948227807316642,0.00035903533703796764
ewxssemf,-0.1826357568759739,-0.15918647,0.023449289347630686,0.000549869170908906
acyhweog,0.5486738226911314,0.5739164,0.025242552945923036,0.0006371864792277277
lwisjuvx,0.0445311676621381,0.053612575,0.009081407272821314,8.247195805485186e-05
icohgkpa,0.325483340960496,0.32301727,0.0024660715875559625,6.081509074950785e-06
tilqpkvn,0.8014188300335958,0.8019159,0.0004970539843485167,2.4706266335673546e-07
hcxggagb,0.7041343596636667,0.7009596,0.0031747368037118306,1.0078953772842412e-05
bljhetpe,0.5332926011372239,0.5441506,0.01085798975938257,0.00011789594161485675
lvbfpghc,-0.105570357223547,-0.11106053,0.00549017272373388,3.014199653643149e-05
mujpfyld,0.4511396042729729,0.44747606,0.0036635450745933773,1.3421562513577394e-05
csbkjuoj,-0.6769653143010619,-0.68335813,0.0063928185381409985,4.0868128861599216e-05
cxhwmtpv,-0.5251172991885031,-0.5395828,0.014465489755741245,0.00020925039387345492
ertlxlum,0.4980228033711299,0.47673532,0.021287479703603673,0.00045315679213133836
nsmlwszh,0.2826496404801458,0.31271705,0.030067409833803793,0.000904049134113921
hokkcsny,0.2226800617271806,0.22048147,0.00219859149993909,4.833804583604417e-06
lutguscu,-0.7711702569278615,-0.79453534,0.02336508195077014,0.0005459270545662045
juhrgnpx,0.3025062473863836,0.2979612,0.004545042142319267,2.0657408075458108e-05
pcqwsdgb,-0.1723518115463094,-0.16926517,0.003086645621283468,9.527381191388407e-06
lztbaesz,-0.2799059144636263,-0.27938744,0.0005184702058900759,2.6881135439569766e-07
hketglqq,-0.1086195903168672,-0.097983286,0.010636304532145827,0.00011313097410054585
gkmrkflj,-0.2300516895199755,-0.22272454,0.007327147498224107,5.368709046073179e-05
bvamefsx,0.09656126485737,0.1118619,0.015300634637754815,0.0002341094203180624
nxazghhf,-0.2118180094578786,-0.20523067,0.006587341270737179,4.339306501715732e-05
dqzqmdhr,-0.6287623519798992,-0.63211524,0.0033528928855183215,1.1241890701759376e-05
jcpqlymy,0.5413012984916163,0.53765166,0.003649640433449841,1.3319875293471945e-05
eautvohi,-0.3791480627065609,-0.37043062,0.008717444182009482,7.599383306645096e-05
mceqfrnc,0.5191450144296998,0.5201392,0.0009942029470091374,9.884394998416536e-07
gsfynflh,-0.0209744577384196,-0.04497913,0.02400467124817746,0.0005762242417330776
fgvgsrre,0.1481150429356038,0.15401582,0.005900781263119048,3.481921951517683e-05
aaooukuh,0.5432133757892624,0.53667873,0.006534644347764629,4.270157675177221e-05
fmzfqred,-0.3390241470173467,-0.33214682,0.006877323611127195,4.7297580052167605e-05
lvobnrry,-0.6208779059352714,-0.60678697,0.014090939611418829,0.00019855457913265222
bgezpsel,0.229844386507589,0.22960034,0.00024404637964406395,5.955863541737459e-08
lhckpwpf,0.6461636654189371,0.66054904,0.014385379190132719,0.00020693913444390347
ponbsedu,0.4820936026786409,0.481823,0.000270605347021613,7.32272538366876e-08
fxaccxuo,0.2244691520420227,0.22556846,0.0010993063958969207,1.2084745520598774e-06
fwlynqmn,0.0882604324343907,0.09913732,0.010876888680149396,0.00011830670736036207
oqisbikv,0.367342003588557,0.3675778,0.00023578762543224885,5.5595804306978485e-08
abtpqeel,-0.2297685657655548,-0.20594822,0.023820347062284836,0.0005674089341677018
iiwbjypz,-0.7118243201500462,-0.6990069,0.01281740505757789,0.0001642858724100233
olglwsoj,0.4802252838691401,0.4823221,0.0020968129555059,4.3966245703773874e-06
hcjssiwo,-0.4594675521386085,-0.43989247,0.01957508130196911,0.0003831838079787007
cgvyhaym,-0.0028822293554534,0.009888351,0.012770580319045929,0.0001630877216852032
fjznjdfm,-0.0943401120949301,-0.08176227,0.01257784295564024,0.0001582021334167488
dqwzeqdz,-0.1082038273930238,-0.11635825,0.008154422986538581,6.64946142433888e-05
qoafuntj,0.5018788346415072,0.5038617,0.0019828906888456066,3.9318554839106044e-06
henqzkxx,-0.6792172853381139,-0.6756765,0.0035407606989842355,1.2536986327471332e-05
flfcqsql,0.6280628329907503,0.6242175,0.003845322767361603,1.4786507185189497e-05
afgcvxrz,0.0664674036144539,0.08630754,0.01984013692147292,0.000393631033062793
suxwgxzj,-0.0646641487606954,-0.060708407,0.003955741448063793,1.5647890403929835e-05
kmqcvzdr,0.2262425957462554,0.23768626,0.011443665788435448,0.0001309574866774079
nlunicpn,0.0775636493893331,0.08355266,0.00598900916855874,3.586823082108065e-05
buasvqks,0.3443634176730541,0.343804,0.0005594158648876135,3.129461098879567e-07
mafzfktk,-0.0632007236284354,-0.054939527,0.008261196563873557,6.824736866695627e-05
csuyadjh,0.7542758030938076,0.7642523,0.009976501937015159,9.953059089926721e-05
ihlgidgs,0.7001385384088309,0.6854142,0.01472434334810091,0.00021680628703276352
relfjxxe,-0.5087243163470095,-0.51830643,0.009582117807500956,9.181698167682693e-05
jtotnbev,-0.3734510498497523,-0.35881105,0.014639999196294662,0.00021432957646750833
ndnsxaer,0.1792862619043922,0.19278339,0.01349712361082081,0.00018217234576577658
ozmoavyd,-0.1513125329812144,-0.16560979,0.014297258893671172,0.00020441161187265944
ldyuvquo,0.0924390033054717,0.088756755,0.0036822483110793003,1.3558952624446359e-05
hrasgekq,0.3772072718026057,0.37363356,0.003573708284081545,1.2771390899713059e-05
imspjewe,0.6018130472883347,0.58948565,0.012327401994145282,0.00015196483992525707
mppmdqff,0.1248890969022504,0.120608315,0.0042807820304623795,1.8325094792329613e-05
gwmgpuds,0.7632290200417142,0.7589695,0.004259534281979116,1.8143632299355343e-05
aggbriwx,-0.6117895545965646,-0.6009191,0.010870427132270155,0.00011816618603799514
qjuxgoky,0.3566247557087148,0.328966,0.02765876397325645,0.000765007224528309
bqfshgkm,0.2185770960982418,0.20321727,0.015359828108129497,0.00023592431951128498
oqujbgxp,-0.5649447384322328,-0.5474344,0.017510348841015766,0.0003066123165340622
awqbtdtw,-0.1409317009887493,-0.16405404,0.023122335151692597,0.0005346423828671991
qclhxkjs,-0.1708601278752231,-0.16854653,0.00231360025109284,5.352746121856852e-06
agpahred,-0.3588564748774623,-0.34910816,0.009748315335378566,9.502965187797692e-05
pstvwpbp,0.3070984682051326,0.29581448,0.011283983847298729,0.0001273282914660986
nhocpghv,0.6645668354031363,0.68264973,0.01808289623291104,0.00032699113617022825
eyhevlol,-0.1128022300765379,-0.11468442,0.0018821877672807602,3.542630791301333e-06
rsepjrfh,0.8955834525908134,0.896333,0.0007495266114571075,5.617901412823739e-07
pdaatgqs,0.5138678844400565,0.49934202,0.014525860113732025,0.00021100061204371097
bjnzbrly,0.0201218719188646,0.03207888,0.011957008897833476,0.0001429700617828689
mfrthfnm,-0.2299501597773698,-0.22514825,0.004801914085116682,2.3058378880841982e-05
bkdwvvog,0.7782778472122461,0.76338744,0.014890405577114296,0.00022172417825095655
mtxcmeoc,-0.5878535897112477,-0.5893066,0.0014530032300364981,2.1112183864964966e-06
gxafyrza,-0.5539906466510996,-0.548688,0.005302652170966593,2.8118120046256722e-05
okhubxbs,0.1075914652323565,0.10350993,0.004081532475932556,1.665890735209214e-05
kawbmehs,0.1560273697900153,0.15698397,0.0009566018057488579,9.150870147619756e-07
jtgjlxiq,0.6129402840500509,0.6138262,0.0008859312171305422,7.848741214864039e-07
bmhfdkcj,0.4637936010713828,0.4843491,0.020555500710462304,0.0004225286094578163
hkhepnzp,0.6696927338284924,0.6573076,0.012385109011597839,0.000153390925229162
dhdpytjk,0.208195885626165,0.2162792,0.008083308132799533,6.533987036978306e-05
hicjqpbl,-0.8114013674654034,-0.8112326,0.00016874102726249784,2.847353428160304e-08
ijpaswpm,-0.0419830759400248,-0.052959587,0.010976511484968712,0.00012048380437965005
ctrsaebg,0.3881914831841196,0.40300986,0.014818378523567766,0.0002195843420677344
pvgcdwpx,-0.4110453892004942,-0.41811258,0.007067186807348802,4.994512936996495e-05
irwqkxkq,0.4615215713444967,0.46974662,0.008225048118470246,6.765141655115093e-05
fddxqzll,0.3964005713479782,0.4068068,0.01040622544119113,0.00010828952793289353
tabuxtkv,0.3369888767130814,0.33311477,0.0038741036780319815,1.5008679308140927e-05
tlgbrios,0.1694072982649707,0.16267821,0.0067290863375567556,4.528060293829299e-05
phtynxzk,0.5312501906350129,0.5266514,0.004598808188723824,2.11490367566733e-05
fdizaijx,-0.3736041277188571,-0.37914836,0.005544236348220544,3.073855668492987e-05
rfbecrft,-0.3383233196977542,-0.32638183,0.011941487336532886,0.00014259911980857526
qhtqiijv,-0.1709684441344701,-0.17863715,0.0076687028152979675,5.880900286935897e-05
iiximlwj,-0.1533405943970855,-0.12416054,0.029180051312940908,0.0008514753946258644
cvkmwhsh,0.1579777252482258,0.15659797,0.001379753332027056,1.9037192572397636e-06
aqthlqoc,0.1069922007435662,0.122661844,0.015669643152345966,0.00024553771652186283
idnvkrvf,0.307299984564559,0.3198126,0.012512611279709818,0.00015656544103712135
gsvmrkjn,0.1215256149978722,0.1109353,0.010590314409264417,0.00011215475928707355
jnmzanaq,0.4798559472214315,0.48899144,0.00913549212106729,8.345721629408254e-05
nexcfhtf,0.3240100849902342,0.34384257,0.019832481023101978,0.00039332730353170006
ieyiodty,-0.408373259351135,-0.36866346,0.03970979933488439,0.0015768681632167846
mgmilvnd,0.5438632603316346,0.5306879,0.013175332131866502,0.0001735893767849939
gukjkqcn,-0.7346793954250469,-0.74116576,0.0064863617542133545,4.207288880652174e-05
hwccmvqm,0.2065827940310496,0.21161512,0.005032321373079435,2.5324258401952088e-05
juhdpmyj,0.3746221407627401,0.3954157,0.020793552758759548,0.00043237183633131683
rhbvcyhy,-0.0207602097836388,-0.008941565,0.011818645074690666,0.00013968037140150993
qcznketk,-0.3466515174724545,-0.3286295,0.01802202375907558,0.00032479334037268466
igvgvmsz,0.5446564982340855,0.53722817,0.007428331177048109,5.518010407590494e-05
hossidjl,-0.4817885450526694,-0.47042537,0.011363177697322702,0.00012912180738093205
bzjoiyby,0.5733940027237374,0.6021986,0.02880459804530555,0.0008297048685516204
teauvdtl,0.2984109268728268,0.30163676,0.0032258285936344056,1.0405970115509327e-05
podrcvik,-0.118488941093705,-0.099820316,0.018668625255844895,0.0003485175689431699
lxbcftiz,0.3329500602201264,0.3311035,0.0018465565160553643,3.4097709669865247e-06
mhjqqidh,0.1468003430966836,0.15610348,0.00930313378529729,8.65482982271399e-05
jmebqncc,0.7377381031491376,0.73772943,8.672950468135987e-06,7.522006982274024e-11
mogmwply,-0.5282067558410788,-0.5504284,0.022221634661850898,0.0004938010470447732
sunupddu,0.1387285120987735,0.14482944,0.006100925037876598,3.722128631778957e-05
svnpmicw,-0.3306424379015187,-0.2872236,0.04341883059980667,0.0018851948506547079
borrgwgl,0.2693767861040838,0.2674072,0.001969577422977209,3.879235225101543e-06
sksvkwdj,0.2337627979639958,0.25530267,0.021539869653802057,0.00046396598470278274
ndbgakdt,0.2854588746679055,0.30680147,0.02134259346602091,0.0004555062958558384
qdiepvdb,-0.1695221649804424,-0.15226969,0.01725247375157582,0.00029764785054881265
ruvitlgt,0.0735101483640969,0.06273338,0.01077676637747886,0.00011613869355475885
lwmekrnl,0.2918307166140901,0.28711575,0.004714963917099135,2.223088473954682e-05
ewlatnae,0.3385456764658767,0.30994517,0.028600510354884257,0.0008179891925598415
hycpbkfx,0.6582615973537165,0.64479065,0.013470947939653977,0.00018146643839286772
lfdnmian,0.49101117322825,0.49827737,0.007266192933096438,5.279755974098062e-05
gjwpsuxn,0.3201472231232912,0.34288123,0.022734009376785103,0.0005168351823437529
gcjfqdyg,0.6573636477685902,0.6443959,0.012967759916875155,0.00016816279726171392
edlfzrxv,-0.6513233610088065,-0.67479414,0.023470776469068255,0.0005508773480609681
dpobncus,0.3783083694001162,0.3874428,0.009134428022292862,8.343777529444909e-05
qyexznsi,-0.2980540141056987,-0.3161821,0.018128092627623438,0.00032862774231569525
suwsbfmr,-0.0827818664129871,-0.08228788,0.0004939886149066541,2.440247516573946e-07
gqooxsjf,0.566129805029897,0.5707641,0.004634319363566175,2.1476915963524398e-05
hqepbcbl,0.1366040288229644,0.14089969,0.00429565918248298,1.845268781205035e-05
tjbmokkn,-0.564241371342185,-0.5525958,0.011645577141287777,0.0001356194669536844
hmiuhjhi,0.4533878438611304,0.44412804,0.009259807362106964,8.574403238333034e-05
jzgouups,-0.0830300096735243,-0.09584546,0.012815451218199339,0.00016423578992604693
qwrirkms,-0.1699085045499108,-0.1620314,0.007877107326438204,6.204881983222644e-05
roxzjbyc,0.1649334423073978,0.16392292,0.0010105214843005583,1.0211536702330034e-06
khwwqkzx,-0.18646566333185,-0.17013487,0.016330791133745137,0.0002666947390540088
apouhspx,0.5197269097163497,0.52999383,0.010266922395008926,0.00010540969546513582
ixooryyt,0.4624543463048437,0.43456173,0.027892616873691378,0.000777998076062533
ouwqpnew,0.785161246545539,0.7916302,0.0064689619467400705,4.184746866837108e-05
oaacrmhz,-0.321311954130922,-0.30671903,0.01459291922071998,0.00021295329138245863
ognijaed,0.5582295020684162,0.5690897,0.010860208644016711,0.00011794413179157529
fhbmmumt,0.4306566473263888,0.42449763,0.006159013153949233,3.7933443030519684e-05
emdtprrk,0.0360145256844791,0.01219327,0.023821255656841615,0.0005674522210686087
ediwvfpe,0.380146108823387,0.37820417,0.001941941934196334,3.771138475790199e-06
thrsdsmg,0.1513999263218193,0.1561861,0.00478617749898147,2.290749505175652e-05
rjvufchr,0.7598402153973217,0.7612483,0.0014080751414661252,1.9826756040148486e-06
eykwllep,-0.1985718195556673,-0.19880246,0.00023063670406017756,5.319328925974192e-08
huvaupnh,0.5263332725677419,0.5677852,0.04145193088913679,0.0017182625744377727
gfqbgwfd,0.1252611321649097,0.1051733,0.02008783493848071,0.00040352111251564627
indqenyp,-0.7323123438148755,-0.7311587,0.0011536700516003862,1.3309545879596377e-06
kudxxsxp,-0.6865961840769663,-0.6927339,0.00613769978076073,3.7671358598750316e-05
bwfnaprd,0.0949624494683064,0.10398741,0.009024961196252013,8.144992459385456e-05
nzpdqklu,-0.5365412483660136,-0.5454742,0.00893292327247519,7.979711819192887e-05
ozjuwsfz,0.5185884095175654,0.52023333,0.0016449235932439743,2.7057736276106677e-06
lkjjztkz,0.7917449770661117,0.77641034,0.015334635803294305,0.00023515105521967558
nxmvbmed,0.3630321671852639,0.3545913,0.008440857161002402,7.124806961244553e-05
hvbtcvek,-0.2242046169543704,-0.24185209,0.01764747280831727,0.0003114332965202975
ogmqwdck,-0.0274431486551665,-0.03891566,0.011472511577139025,0.00013161852188758896
kyazofgq,-0.5530763387799988,-0.50164145,0.05143488646752936,0.002645547545927635
cpataewu,-0.5377095819766112,-0.5476752,0.00996561037949839,9.931339023596606e-05
hkekauvp,-0.0381750570427298,-0.020916749,0.017258308250796738,0.00029784920367951877
mkyziufb,0.2319953620902817,0.25665006,0.024654698324986235,0.000607854149496079
ajbpqoeb,0.1515110522400488,0.16005282,0.00854176880010471,7.296181423444225e-05
dqhezcuo,0.4748189396187131,0.48470443,0.009885495252960508,9.772301639630474e-05
ayaiuphu,0.5696328045823402,0.5736241,0.0039912698767357035,1.5930235228937838e-05
oyyazqcb,0.1333392286863647,0.13964412,0.006304887476889093,3.975160609623291e-05
skxieloy,0.1074331450081711,0.12461819,0.017185042538558945,0.00029532568705208047
ruzvvovq,0.2565043953738136,0.24999954,0.006504857309810597,4.231316862099635e-05
mbxdvuib,-0.0079260439051815,-0.0070160367,0.0009100072457023586,8.281131872307929e-07
bznyvphx,-0.1296532960315488,-0.11606647,0.013586825289323146,0.00018460182144259098
tbprsvad,0.2015030494423712,0.22358586,0.022082809498706973,0.0004876504753561829
kbusfebl,0.6376005906392015,0.6297987,0.007801880292979568,6.086933610598295e-05
otttkaah,0.1300388148540833,0.14708938,0.017050562191548102,0.00029072167104784964
hjnrzbqv,-0.5661647574128077,-0.5655932,0.0005715743721887989,3.266972629430196e-07
gsuazzxq,-0.2991166944714052,-0.2674309,0.031685792944000424,0.001003989474490067
qldhuyvj,0.3655311608297216,0.3570298,0.00850136518305411,7.227320997564465e-05
rvcqawjx,-0.3549115039356842,-0.35299015,0.0019213534840240576,3.6915992105713845e-06
klnqazsf,-0.3894922361333018,-0.39238316,0.0028909220736378916,8.357430435846806e-06
nbtzrtkn,-0.0912084274521713,-0.08879672,0.0024117075434570007,5.816333275167401e-06
izoocvym,0.2320395404580439,0.22145717,0.010582371998151624,0.0001119865971072636
piedrykg,0.0027247364452839,0.034473654,0.03174891743745803,0.0010079937584505266
sctzofqr,0.2871140772977053,0.27358294,0.01353114196445332,0.00018309180286218963
pvjybtek,0.1483965522591112,0.1655513,0.017154752558088515,0.00029428553532924445
igcxznlm,-0.5403329391813172,-0.5204217,0.019911255393017635,0.00039645809132597383
rvvwqqlu,-0.3134131194041644,-0.30734286,0.006070262281743122,3.684808416915321e-05
blltxvjp,0.1991394104895431,0.21291767,0.013778260118023744,0.00018984045187992368
ewaxuzpb,0.4377938646524147,0.45244038,0.014646516397695153,0.000214520442587953
isiryuhg,-0.4047388842805068,-0.41781712,0.0130782315031846,0.00017104013925089013
erfmeauf,-0.4270290509652417,-0.42907694,0.0020478888560016006,4.193848766535545e-06
fpmpkfeu,0.2101909066113286,0.23409681,0.02390590361034345,0.0005714922274270319
nvhzcmae,0.2037444280903123,0.1849789,0.018765525750376988,0.0003521449566880618
ighylmnl,0.2413589328906199,0.25384182,0.012482884488377893,0.00015582240515018541
ntxwhyyc,0.3527292215831973,0.35114416,0.0015850567825533846,2.5124050039184873e-06
